"There was error deleting the credit card","刪除信用卡時發生錯誤",module,Magento_Braintree
"Credit card successfully deleted","信用卡成功刪除",module,Magento_Braintree
"Edit Credit Card","編輯信用卡",module,Magento_Braintree
"My Credit Cards","我的信用卡",module,Magento_Braintree
"New Credit Card","新的信用卡",module,Magento_Braintree
"There was error during saving card data","儲存信用卡資料時出現了錯誤",module,Magento_Braintree
"We can't initialize checkout.","我們不能初始化結帳.",module,Magento_Braintree
"Please agree to all the terms and conditions before placing the order.","在下單之前，請同意所有條款和條件.",module,Magento_Braintree
"We can't place the order.","我們不能下訂單.",module,Magento_Braintree
"Incorrect payment method.","付款方式不正確.",module,Magento_Braintree
"We can't initialize checkout review.","我們不能初始化結帳檢閱.",module,Magento_Braintree
"We can't update shipping method.","我們不能更新送貨方式.",module,Magento_Braintree
"The processor declined your transaction, please re-enter your payment information","交易處理器拒絕您的交易，請重新輸入您的付款信息",module,Magento_Braintree
"Transaction declined by gateway: Check card details or try another card","交易被付款網關拒絕：檢查卡信息，或嘗試另一張卡",module,Magento_Braintree
"Transaction declined: ","交易被拒絕: ",module,Magento_Braintree
.,.,module,Magento_Braintree
"The processor responded with an unknown error","該處理器傳回不知的錯誤回應",module,Magento_Braintree
"Credit card type is not allowed for your country.","你的國家不允許這信用卡類型.",module,Magento_Braintree
"Credit card type is not allowed for this payment method.","這種付款方式不允許這信用卡類型.",module,Magento_Braintree
"Selected payment type is not allowed for billing country.","結算的國家不允許您選擇的付款方式.",module,Magento_Braintree
"Incomplete payment information.","不完整的付款信息.",module,Magento_Braintree
"Please try again later","請稍後再試",module,Magento_Braintree
"Can not find original authorization transaction for partial capture","Can not find original authorization transaction for partial capture",module,Magento_Braintree
"There was an error capturing the transaction: %1.","There was an error capturing the transaction: %1.",module,Magento_Braintree
"This refund is for a partial amount but the Transaction has not settled.","This refund is for a partial amount but the Transaction has not settled.",module,Magento_Braintree
"Please wait 24 hours before trying to issue a partial refund.","Please wait 24 hours before trying to issue a partial refund.",module,Magento_Braintree
"There was an error refunding the transaction: %1.","There was an error refunding the transaction: %1.",module,Magento_Braintree
"Some transactions are already settled or voided and cannot be voided.","Some transactions are already settled or voided and cannot be voided.",module,Magento_Braintree
"Voided capture.","Voided capture.",module,Magento_Braintree
"There was an error voiding the transaction: %1.","There was an error voiding the transaction: %1.",module,Magento_Braintree
Invoice,發票,module,Magento_Braintree
Shipment,送貨,module,Magento_Braintree
Authorize,授權,module,Magento_Braintree
"Authorize and Capture","授權和傳送",module,Magento_Braintree
"--Please Select--","--請選擇--",module,Magento_Braintree
"Invalid Customer ID provided","客戶号碼不正確",module,Magento_Braintree
"some error","some error",module,Magento_Braintree
"a,b,c","a,b,c",module,Magento_Braintree
"Something went wrong while processing.","處理時發生錯誤.",module,Magento_Braintree
error,error,module,Magento_Braintree
exception,exception,module,Magento_Braintree
"Payment Information","支付信息",module,Magento_Braintree
"Add new card","添加新卡",module,Magento_Braintree
"Please Select","請選擇",module,Magento_Braintree
"Expiration Date","有效日期至",module,Magento_Braintree
"Card Verification Number","信用卡識別號",module,Magento_Braintree
"Save this card for future use","保存此卡以備將來使用",module,Magento_Braintree
or,or,module,Magento_Braintree
"Please confirm that you want to delete this credit card","請確認您要刪除這張信用卡",module,Magento_Braintree
"Cardholder Name","持卡人姓名",module,Magento_Braintree
Delete,刪除,module,Magento_Braintree
Back,返回,module,Magento_Braintree
"* Required Fields","* 必需填寫",module,Magento_Braintree
"Credit Card","信用卡",module,Magento_Braintree
CVV,CVV,module,Magento_Braintree
"Card Verification Number Visual Reference","信用卡驗證號碼視覺參考",module,Magento_Braintree
"What is this?","這是什麼?",module,Magento_Braintree
"Make Default","使這成為默認",module,Magento_Braintree
"Billing Address","帳單地址",module,Magento_Braintree
"First Name","名字",module,Magento_Braintree
"Last Name","姓氏",module,Magento_Braintree
Company,公司,module,Magento_Braintree
Address,地址,module,Magento_Braintree
City,城市,module,Magento_Braintree
State/Province,州/省,module,Magento_Braintree
"Please select region, state or province","請選擇地區，州或省",module,Magento_Braintree
"Zip/Postal Code","郵編/郵政編碼",module,Magento_Braintree
Submit,提交,module,Magento_Braintree
"Add Credit Card","添加信用卡",module,Magento_Braintree
Type,類型,module,Magento_Braintree
"Card Number","卡號",module,Magento_Braintree
"Is Default","是默認",module,Magento_Braintree
Actions,操作,module,Magento_Braintree
Yes,是,module,Magento_Braintree
No,否,module,Magento_Braintree
Edit,編輯,module,Magento_Braintree
"Percent Discount","折扣率",module,Magento_Bundle
"-- Select --","-- 選擇 --",module,Magento_Bundle
Dynamic,動態,module,Magento_Bundle
Fixed,固定,module,Magento_Bundle
"Create New Option","創建新的選項",module,Magento_Bundle
"Bundle Items","捆綁項目",module,Magento_Bundle
"Add Products to Option","添加產品到選項",module,Magento_Bundle
Close,關閉,module,Magento_Bundle
"Delete Option","刪除選項",module,Magento_Bundle
"What are you looking for?","您在找什麼?",module,Magento_Bundle
ID,ID,module,Magento_Bundle
Product,產品,module,Magento_Bundle
SKU,SKU,module,Magento_Bundle
Price,價格,module,Magento_Bundle
Delete,刪除,module,Magento_Bundle
"Use Default Value","使用默認值",module,Magento_Bundle
"There is no defined renderer for ""%1"" option type.","There is no defined renderer for ""%1"" option type.",module,Magento_Bundle
"Only implemented for bundle product","僅適用於捆綁產品",module,Magento_Bundle
"Product with specified sku: ""%1"" is not a bundle product","產品 sku: ""%1"" 不是捆綁產品",module,Magento_Bundle
"Bundle product could not contain another composite product","Bundle product could not contain another composite product",module,Magento_Bundle
"Id field of product link is required","Id field of product link is required",module,Magento_Bundle
"Can not find product link with id ""%1""","Can not find product link with id ""%1""",module,Magento_Bundle
"Could not save child: ""%1""","Could not save child: ""%1""",module,Magento_Bundle
"Product with specified sku: ""%1"" does not contain option: ""%2""","Product with specified sku: ""%1"" does not contain option: ""%2""",module,Magento_Bundle
"Child with specified sku: ""%1"" already assigned to product: ""%2""","Child with specified sku: ""%1"" already assigned to product: ""%2""",module,Magento_Bundle
"Product with specified sku: %1 is not a bundle product","產品 sku: %1 不是捆綁產品",module,Magento_Bundle
"Requested bundle option product doesn't exist","要求的捆綁選項產品不存在",module,Magento_Bundle
"Requested option doesn't exist","要求的選項不存在",module,Magento_Bundle
"Cannot delete option with id %1","Cannot delete option with id %1",module,Magento_Bundle
"Could not save option","Could not save option",module,Magento_Bundle
"As Low as","低至",module,Magento_Bundle
"Price Range","價格範圍",module,Magento_Bundle
"Please specify product option(s).","請說明產品選項.",module,Magento_Bundle
"The options you selected are not available.","您選擇的選項不存在.",module,Magento_Bundle
"The required options you selected are not available.","您選擇的所需選項不存在.",module,Magento_Bundle
"Please select all required options.","請選擇所需的所有選項.",module,Magento_Bundle
"We can't add this item to your shopping cart right now.","我們無法將這個項目現在添加到您的購物車.",module,Magento_Bundle
N/A,N/A,module,Magento_Bundle
Percent,百分率,module,Magento_Bundle
None,無,module,Magento_Bundle
Quantity:,數量:,module,Magento_Bundle
"Choose a selection...","選擇一種...",module,Magento_Bundle
"Ship Bundle Items","運送捆綁項目",module,Magento_Bundle
Separately,分別,module,Magento_Bundle
Together,一起,module,Magento_Bundle
"Option Title","選項標題",module,Magento_Bundle
"Store View Title","商店視圖標題",module,Magento_Bundle
"Input Type","輸入類型",module,Magento_Bundle
Required,必要,module,Magento_Bundle
Position,位置,module,Magento_Bundle
"There are no products in this option.","沒有產品在這個選項.",module,Magento_Bundle
"New Option","新選項",module,Magento_Bundle
Default,默認,module,Magento_Bundle
Name,名稱,module,Magento_Bundle
"Price Type","價格類型",module,Magento_Bundle
